merchant_abn,name,tags,revenue_level,take_rate
66186109508,Sagittis Placerat LLP,cable,b,4.8
66206584458,Eros Proin Ultrices Ltd,health,b,4.36
66228393506,Sed Hendrerit Foundation,jewelry,c,1.92
66236596240,Ut Ipsum Incorporated,tent,c,2.43
66257020651,Sit Amet Foundation,digital goods,a,5.56
66302484683,Accumsan PC,bicycle,c,2.35
66340635807,Integer Mollis Integer Inc.,watch,a,6.67
66370248931,Morbi Non PC,cable,b,3.15
66416089484,Lacinia Mattis Integer Associates,shoe,c,2.19
66432686430,Lorem Eu Corp.,tent,a,6.81
66445536477,Praesent Foundation,watch,a,6.93
66464469789,Mauris Erat Associates,computer,a,6.41
66465228073,Ut Nisi Ltd,artist supply,a,5.92
66482985683,Nonummy Ac Foundation,equipment,b,4.1
66499078575,Enim Sed Corp.,garden supply,c,2.84
66522814831,Congue Turpis Limited,art dealer,b,4.34
66527348775,Sem Egestas Inc.,florists,c,2.34
66532942314,Per Conubia LLC,motor,c,1.7
66567150019,Cursus In Foundation,digital goods,b,3.52
66571984047,Volutpat Company,cable,b,4.69
66601385949,Faucibus Leo In PC,artist supply,b,3.26
66610548417,Nulla Inc.,tent,a,6.57
66626020312,In Magna Incorporated,tent,c,2.46
66650274915,Gravida Praesent Industries,florists,a,6.3
66667026714,Sit Amet Risus Foundation,digital goods,c,1.85
66672864977,Tempus Inc.,computer,a,5.95
66678363248,Nulla Cras Eu Inc.,motor,a,5.59
66678764219,Vulputate Posuere Vulputate Foundation,shoe,b,4.47
66690609706,Non Corp.,music,c,2.52
66698569367,Arcu Nunc Mauris Institute,books,a,6.64
66741987958,Aliquam Gravida Incorporated,equipment,b,3.23
66748498849,Eleifend Nec Institute,telecom,c,1.47
66759753333,Aliquet Molestie Corp.,digital goods,a,6.78
66760882355,Nonummy Ac Incorporated,cable,b,4.9
66770522370,Dictum Ultricies Institute,bicycle,a,5.99
66778711798,Nunc Corp.,watch,a,6.9
66818634899,In Scelerisque Inc.,furniture,a,6.91
66835892718,Iaculis Nec Industries,computer,a,5.72
66842618444,Ultrices Inc.,shoe,a,6.93
66858208767,Mollis Duis Sit Corporation,gift,b,3.46
66858882701,Elit Elit Fermentum Limited,stationery,a,6.09
66917621463,Vulputate Velit Inc.,shoe,a,5.61
66941458060,Elementum Sem Vitae Corporation,hobby,a,5.91
66943181420,Nisl Elementum Foundation,computer,a,6.08
66952421200,Vitae Sodales Institute,stationery,e,0.23
66979924731,Quam Curabitur Foundation,opticians,b,3.11
66983698186,Tristique Aliquet Phasellus Incorporated,books,c,1.64
67019805160,Pharetra Nibh Aliquam Consulting,opticians,b,3.73
67138995619,Pede Cum Inc.,books,c,2.0
67142049268,Aliquet Sem Ut PC,opticians,a,6.32
67165527084,Lacinia Vitae Sodales Inc.,garden supply,b,3.35
67174003021,Eget Mollis Incorporated,books,a,6.6
67178153348,Lacus Etiam LLP,music,c,1.67
67200153151,Tempus Mauris Erat Foundation,garden supply,b,4.39
67212086728,Venenatis Lacus Etiam Corporation,digital goods,b,4.18
67213521157,Gravida Nunc LLP,jewelry,b,4.57
67216839360,Sodales Elit Incorporated,stationery,b,3.82
67220823151,Habitant Morbi Foundation,health,b,3.97
67223193770,Proin LLP,garden supply,b,5.01
67244956961,Vehicula Industries,health,a,6.08
67264251405,Elit Dictum Eu Foundation,art dealer,a,6.4
67275686106,Eu Institute,bicycle,a,6.42
67279397175,Malesuada Fames Limited,bicycle,b,3.81
67283489810,Hendrerit Consectetuer Institute,music,d,1.07
67288548470,Ligula Elit LLC,garden supply,a,6.64
67392173147,Mus Proin Consulting,bicycle,b,4.37
67400260923,Eleifend PC,computer,a,5.97
67419861441,Vel Limited,garden supply,d,0.68
67425187185,Nullam Limited,gift,a,6.89
67437008946,Id Magna Institute,garden supply,a,6.16
67465447214,Adipiscing Mauris Molestie LLC,opticians,b,4.58
67501420176,Egestas LLC,motor,b,3.4
67520251416,At PC,computer,b,3.61
67609108741,Metus Sit Amet Incorporated,cable,e,0.38
67610254313,A Felis Ullamcorper LLP,computer,c,1.43
67690172512,Purus Accumsan Associates,cable,a,6.35
67691683330,Integer Mollis Integer Institute,shoe,c,1.47
67692278478,Nullam LLP,florists,b,4.93
67696830978,Ante Ipsum Primis Ltd,gift,c,1.46
67698554653,Dui Nec Tempus Inc.,gift,c,1.65
67713855705,Nulla Industries,computer,a,6.46
67794222692,Nunc Ut Inc.,digital goods,c,1.55
67797658023,Enim Mi Ltd,opticians,c,2.93
67810757628,Ligula Donec Limited,hobby,b,4.23
67842910518,Tincidunt Corporation,equipment,b,4.55
67853562563,Non Nisi Foundation,computer,b,3.11
67868675953,Nam Ac Foundation,cable,a,6.42
67874735704,Ultricies Adipiscing Enim Industries,florists,c,2.04
67882460777,Ipsum PC,computer,a,5.91
67915848101,Aliquet Molestie Company,health,c,2.25
67920961191,Ut Pharetra Company,telecom,c,1.66
67978471888,Magna Malesuada Corp.,artist supply,a,5.56
67979471799,Laoreet Ipsum Corp.,cable,d,1.04
67988680834,Dolor Vitae Foundation,computer,b,4.55
68004106739,Nec Ante Ltd,cable,a,5.61
68015860722,Quis Urna PC,tent,b,4.76
68028409124,Tellus Nunc Lectus Associates,florists,c,2.66
68092012436,Ante Associates,shoe,b,4.76
68096660401,Orci Incorporated,furniture,c,2.96
68100435968,Turpis In Condimentum Corporation,cable,a,6.05
68103126714,Odio Ltd,tent,a,5.86
68112267199,Vel Convallis Corporation,garden supply,b,4.91
68189578822,Euismod Ac Associates,health,a,6.35
68209747287,Purus Duis Institute,artist supply,b,4.51
68216911708,Placerat Eget Venenatis Limited,computer,c,3.05
68233865253,Dis Parturient Montes Industries,art dealer,a,5.68
68252147715,Eget Laoreet Posuere Incorporated,watch,c,3.05
68257308107,In Scelerisque Scelerisque PC,bicycle,b,4.32
68264859271,Neque Tellus Foundation,antique,b,3.61
68275485458,Morbi Sit Inc.,artist supply,a,5.62
68289707002,Ac Metus Industries,shoe,c,2.7
68319415555,Aliquam Incorporated,digital goods,c,2.77
68323652165,Sed Nec Institute,antique,c,2.07
68398369995,Ultricies Ornare Consulting,bicycle,b,4.76
68435002949,Aliquam Eu Inc.,artist supply,a,6.65
68480514246,Vitae Mauris Foundation,motor,b,5.05
68483735536,At Velit Cras Foundation,cable,a,5.6
68501926042,Dolor Corp.,cable,a,5.78
68514534266,Semper Egestas Ltd,artist supply,a,6.22
68535898735,A Neque PC,motor,c,2.87
68548907085,Dui Limited,stationery,c,1.52
68550848674,Egestas Incorporated,computer,b,3.26
68559320474,Aliquam Auctor Associates,antique,b,4.2
68581310909,Et Rutrum LLP,florists,a,5.99
68591542501,Felis Ltd,antique,a,6.86
68631449246,Sem Incorporated,furniture,a,6.08
68645868338,Felis Purus Foundation,motor,a,6.84
68645891034,Fusce Industries,garden supply,b,4.3
68656010159,Suspendisse Limited,tent,a,5.97
68699143999,Tincidunt Neque Vitae Corporation,opticians,b,3.47
68699353442,Ac Consulting,music,c,2.67
68731179079,Lacinia Limited,equipment,c,1.69
68759076161,Erat Volutpat Corp.,artist supply,a,6.1
68828285855,Mi Pede Nonummy Limited,computer,a,5.55
68840051984,In Ornare Sagittis PC,hobby,a,6.01
68874243493,Nullam Suscipit Consulting,telecom,c,2.52
68889885215,Faucibus Lectus A Inc.,books,c,2.21
68950900599,Augue Company,watch,c,2.08
68977708301,Amet Nulla Incorporated,gift,c,2.43
69030600619,Sit Inc.,garden supply,a,6.74
69058858940,Blandit PC,music,a,5.85
69059526279,Aliquam Gravida Corp.,tent,b,3.85
69059526358,Eleifend Egestas Sed Corporation,equipment,b,4.69
69069584766,Cras Eget Foundation,computer,a,5.95
69073210783,Phasellus Associates,bicycle,b,3.64
69078612783,Gravida Mauris LLP,opticians,a,5.57
69107197788,In Lorem LLP,gift,a,5.53
69108448846,Laoreet Industries,motor,a,6.87
69123307057,Quisque Associates,digital goods,a,6.95
69133284840,Libero Est Congue Incorporated,telecom,c,2.63
69135584329,Sed Eu LLC,computer,c,1.42
69184324876,Lorem Vitae Odio Industries,jewelry,c,1.8
69202616607,Sit Amet Consectetuer Incorporated,bicycle,d,0.99
69233153226,A Purus LLC,computer,a,6.49
69236417931,Vitae Velit Institute,stationery,a,6.43
69320682085,Consequat Dolor Foundation,computer,a,6.91
69327757904,Ut Ipsum Ltd,tent,b,3.59
69377909125,Urna Vivamus Institute,stationery,c,1.98
69381712591,Primis In LLC,florists,a,5.95
69392492576,Nulla Dignissim Limited,stationery,c,2.9
69418468754,Velit Justo Institute,florists,b,5.08
69418675752,Donec PC,artist supply,a,6.59
69425596520,Mus Donec Corp.,artist supply,b,3.55
69431337574,Ultrices Industries,telecom,c,1.64
69576401798,Arcu Curabitur Institute,equipment,c,1.89
69655310165,Elit Pharetra Corporation,hobby,b,3.21
69666829657,Sem Ut Institute,bicycle,c,2.86
69696627033,Erat Semper Limited,bicycle,a,5.61
69703285964,Suspendisse Incorporated,cable,a,5.77
69726000438,Auctor Velit Eget Corp.,books,c,2.67
69786030824,Non Quam Associates,music,b,4.8
69853421807,Fusce Mollis Duis Industries,equipment,a,6.28
69883578383,Diam PC,stationery,a,6.65
69890387975,Vitae Incorporated,artist supply,c,2.62
69893361647,Egestas A Dui Corp.,jewelry,d,0.66
69911676985,Vestibulum Ut Incorporated,health,c,2.72
69913521743,Purus Gravida Inc.,books,a,6.5
69934752604,Fermentum Arcu Vestibulum Corp.,watch,a,6.57
69936752900,Neque Morbi Quis Industries,hobby,a,6.95
69983142241,Tempus Scelerisque LLC,watch,c,2.28
69983246412,Quam Quis Company,hobby,c,1.97
69994151040,Dolor Elit Pellentesque Corp.,books,d,1.35
70009327857,Torquent Per Inc.,garden supply,c,2.45
70027786217,Sed Sem Egestas LLC,motor,b,3.82
70033549200,Mus Proin LLP,tent,b,4.78
70038202360,Varius Orci Institute,tent,a,6.3
70052129860,Donec Tempus Lorem Company,cable,b,3.37
70067721091,Aenean LLC,florists,a,6.67
70070001855,Nunc Sed Ltd,books,a,6.05
70088042348,Rutrum Fusce Dolor Inc.,books,b,3.5
70106809650,Sollicitudin Industries,antique,a,5.73
70118030493,Ut Tincidunt Ltd,tent,c,2.63
70172340121,Justo Eu Incorporated,gift,b,3.29
70196084748,Gravida Incorporated,computer,a,6.19
70214456178,Nullam Enim Sed Industries,artist supply,b,3.84
70217388552,Quis Diam Company,gift,a,5.52
70223714517,In Consectetuer Company,computer,b,3.51
70258288982,Quam Pellentesque Incorporated,shoe,a,6.51
70268417986,Risus Donec Institute,furniture,a,6.29
70306626982,Posuere Cubilia Curae Institute,bicycle,a,6.85
70309831462,Proin Nisl Sem Company,bicycle,b,3.64
70329431753,Ornare Elit Elit Consulting,furniture,a,5.91
70338831249,Semper Industries,shoe,a,6.62
70344541271,Dui Nec Ltd,furniture,a,5.71
70356719692,Nunc Lectus Associates,books,b,3.65
70385277162,Varius Orci In LLC,artist supply,a,6.02
70401028896,Suspendisse Company,furniture,a,6.54
70417126663,Fermentum Fermentum Arcu Industries,hobby,b,3.99
70498641647,Elit Corporation,furniture,b,4.58
70501974849,Facilisis Lorem Tristique Company,computer,b,3.3
70529552669,Penatibus Et Limited,garden supply,a,6.17
70555899232,Nulla Dignissim Associates,equipment,a,6.3
70561019208,Nonummy Foundation,computer,c,3.0
70580157002,Aliquet Libero Foundation,art dealer,b,3.44
70610974780,Elit Aliquam PC,tent,a,6.93
70620117107,Ante Vivamus Consulting,bicycle,a,6.06
70651441723,Convallis In Consulting,opticians,a,6.29
70713877189,Praesent Eu Incorporated,equipment,c,1.54
70734215049,Nonummy Fusce Corp.,books,b,3.13
70737217173,Elit Pharetra LLP,cable,b,4.68
70751543592,Orci Ut Incorporated,bicycle,c,2.1
70754621933,Sociis Natoque Ltd,telecom,c,1.98
70783350473,Luctus Incorporated,tent,c,1.85
70805280228,Odio Auctor Foundation,telecom,b,4.4
70814127470,Id Ante Nunc Ltd,telecom,a,5.78
70879262618,Donec Egestas Institute,books,a,5.77
70885562894,Erat Etiam Vestibulum Foundation,stationery,b,4.94
70893725439,Luctus Curabitur Incorporated,shoe,a,5.56
70920423684,Erat Neque Inc.,digital goods,a,5.85
70969465360,Purus Maecenas PC,health,b,3.64
71002398501,Ipsum Phasellus Corp.,opticians,b,3.78
71029007948,Est Ac Inc.,bicycle,b,3.58
71035024987,Sem Ltd,health,a,5.66
71041015148,Orci Ltd,digital goods,c,2.19
71063445046,Eget Laoreet Consulting,tent,b,3.45
71094934182,Nonummy Ipsum Non LLC,tent,c,1.86
71118957552,Suscipit Nonummy Consulting,bicycle,a,6.77
71169969325,Enim Mi Tempor Associates,artist supply,a,6.27
71178069190,Auctor Velit Eget LLC,garden supply,a,5.53
71236652596,Risus Nulla Eget Consulting,bicycle,b,4.64
71247553576,Et Magnis Dis Corp.,books,a,6.77
71253802438,Quam PC,garden supply,b,3.17
71274812967,Lectus Company,digital goods,b,3.4
71305424518,Vivamus Molestie Corporation,digital goods,c,2.52
71350572766,Dictum Placerat Augue Foundation,cable,c,1.57
71355732473,Dictum Mi Incorporated,garden supply,c,3.0
71357650211,Euismod Ac Fermentum Ltd,artist supply,c,2.39
71361928741,Ut Odio Inc.,telecom,b,3.12
71363265090,In Tincidunt Congue Company,equipment,b,3.33
71376104230,Aliquam Rutrum Company,artist supply,d,0.52
71381535323,Faucibus Leo In Corp.,bicycle,a,5.97
71467727041,Arcu Et Pede Industries,furniture,c,2.67
71475747855,Aliquet Molestie Corporation,telecom,c,1.95
71476669593,Non Luctus Sit Industries,shoe,b,3.84
71518311042,Aliquam Adipiscing Company,florists,b,4.5
71528203369,Ipsum Primis Associates,watch,a,6.94
71538439295,Morbi Metus Limited,music,b,3.71
71612636096,Lorem Luctus Associates,music,b,4.34
71616292306,Ipsum Porta Incorporated,books,b,3.27
71640437036,Proin Ultrices Associates,furniture,a,5.81
71649111610,At LLP,stationery,b,4.31
71668072331,Sapien Gravida Foundation,opticians,a,6.12
71674475255,Lacinia Mattis LLC,opticians,b,3.81
71703054238,Faucibus Orci Consulting,furniture,a,5.5
71729809380,In Consectetuer Ipsum Foundation,hobby,b,4.31
71757256494,Pharetra Nibh Inc.,cable,a,5.55
71759376949,Pharetra Corp.,music,a,6.31
71761786483,Mauris Blandit PC,shoe,c,2.84
71767386617,Nunc Mauris Sapien Consulting,watch,a,5.65
71787414647,Aliquam Arcu Industries,furniture,a,6.05
71825376355,Donec Porttitor Incorporated,books,b,4.59
71865847877,Ut Nec Urna LLP,furniture,a,6.04
71868219093,Arcu Sed Et Inc.,computer,a,5.79
71910092040,Convallis Erat LLC,gift,a,6.33
71922512366,Ligula Consectetuer Institute,watch,c,2.04
71946255432,Diam Institute,health,c,2.12
71961434094,Amet Diam Corporation,tent,b,3.99
71982729179,Erat Eget LLC,shoe,a,6.04
71989214810,Semper Et Lacinia Associates,computer,a,6.95
72058040180,Mi Corporation,antique,a,6.77
72064213561,Turpis Egestas Aliquam Corporation,music,b,4.44
72064300998,Fringilla Ornare Corporation,telecom,b,4.85
72082377970,Nonummy Fusce LLP,equipment,c,3.01
72136613350,Rhoncus Proin Nisl Associates,computer,b,3.75
72164128552,Ipsum Dolor Sit Ltd,furniture,a,6.52
72167534195,Quisque Libero Corporation,opticians,b,4.11
72177236569,Elit Pellentesque Inc.,opticians,a,5.53
72231375027,Sed Auctor LLC,computer,a,6.87
72267722034,Donec Egestas Consulting,computer,c,2.6
72286618594,Risus In LLP,equipment,c,2.7
72296826112,Vel Lectus Corporation,garden supply,a,6.34
72300821269,Sem Egestas Blandit Consulting,equipment,d,0.95
72361927236,Congue Associates,art dealer,b,3.6
72366568659,Ullamcorper Velit In Industries,garden supply,a,6.46
72397853535,Convallis Ante Lectus Ltd,gift,a,5.62
72399160347,Dui Cum Sociis LLP,stationery,a,5.92
72434058183,Ipsum Primis Corporation,books,b,4.21
72436557937,Dui Cras Consulting,shoe,c,1.41
72472909171,Nullam Consulting,digital goods,a,6.33
72539760068,Nunc Risus Varius Ltd,garden supply,b,4.9
72553304202,Rhoncus Proin Nisl Limited,cable,b,5.04
72611840049,Lobortis Tellus Limited,garden supply,a,5.88
72647107998,Eu Sem Associates,health,b,4.41
72652670028,At Augue PC,digital goods,b,4.85
72660843393,Augue Porttitor Interdum Ltd,shoe,b,3.57
72673996108,Donec Sollicitudin LLC,watch,a,5.93
72677672233,At Nisi Cum LLP,books,a,6.94
72692207411,Suspendisse PC,motor,a,6.4
72724420494,Nunc Ullamcorper Corp.,digital goods,b,4.27
72738688428,Donec Tempor Corp.,books,a,5.67
72758063852,Vestibulum Ante Ipsum Corporation,telecom,a,5.63
72760991600,Libero Incorporated,jewelry,b,4.72
72762528640,Sit Amet Risus Associates,motor,c,2.25
72780061668,Mattis Velit Justo Company,artist supply,e,0.45
72826002518,Sociis Natoque PC,bicycle,a,6.96
72857570096,Neque Incorporated,shoe,b,3.84
72870379863,Et Eros Corp.,watch,c,1.82
72886104064,Sit Amet LLC,hobby,c,2.88
72897360319,Sapien Imperdiet Ornare Consulting,telecom,a,6.28
72932341819,Malesuada Fringilla Est Inc.,shoe,b,4.75
73004400052,Erat Volutpat Institute,music,b,3.91
73046248717,Donec Fringilla Limited,digital goods,a,6.26
73055550807,Nunc Interdum Incorporated,computer,c,1.98
73096931114,Nulla Ante Iaculis Ltd,opticians,b,4.19
73114530701,Vestibulum LLP,gift,c,1.4
73130631030,Risus In Mi Corporation,digital goods,b,3.13
73199959867,Ipsum Leo Associates,books,a,6.71
73204383732,Et Ultrices Inc.,watch,a,5.68
73205504863,At Pretium Limited,digital goods,e,0.17
73221370757,Sed Turpis Corporation,opticians,a,6.22
73225085327,Gravida Sit Industries,artist supply,a,6.06
73227776133,A Odio Semper Incorporated,motor,a,5.97
73242832551,Gravida Mauris Ut Corporation,cable,a,6.58
73252278568,Vivamus Non Lorem LLP,gift,a,6.36
73256306726,Id LLP,health,b,4.81
73266193202,Velit In Aliquet Inc.,health,b,4.86
73310644622,Vestibulum Ante Consulting,cable,a,6.93
73343245974,Convallis Erat Incorporated,digital goods,a,6.85
73376110977,Fusce LLC,telecom,c,2.6
73416415122,Habitant Morbi Ltd,florists,b,3.22
73440621827,Vehicula Pellentesque Inc.,computer,b,4.59
73463200282,Proin Vel LLC,art dealer,b,4.49
73489866331,Eu Dui Cum Company,antique,a,6.9
73499119023,Nisi Dictum Company,watch,a,5.56
73500416211,Posuere Vulputate Lacus Industries,computer,b,4.61
73508037595,Felis Ullamcorper Associates,health,c,2.61
73527950332,Orci Ut Ltd,computer,a,6.5
73528552702,Nec Urna Et Corp.,stationery,c,3.09
73546158413,Nec Ante Corp.,garden supply,c,1.43
73555246475,Lobortis PC,hobby,b,3.21
73619221575,Mollis Duis Consulting,florists,b,3.31
73648278886,Cras Vulputate Velit Incorporated,equipment,b,4.08
73649365788,Magna Tellus Associates,shoe,b,3.22
73668345880,Tincidunt Nunc Ac LLP,garden supply,b,4.66
73674297591,Euismod Mauris Company,artist supply,c,2.95
73713369509,Sed Diam Incorporated,watch,b,4.48
73731446835,Dictum Eu Incorporated,furniture,b,3.21
73745079397,Dictum Incorporated,artist supply,a,5.74
73752456534,Mus Limited,stationery,c,1.89
73753317382,Gravida Sagittis Ltd,music,c,1.74
73761689784,Odio Sagittis Incorporated,motor,b,4.17
73792600690,Odio Semper Associates,art dealer,c,2.69
73804469952,Egestas Duis LLP,digital goods,d,1.17
73823772191,At Lacus Quisque Limited,music,a,5.92
73836969394,Nunc Laoreet Lectus Industries,digital goods,b,3.67
73841664453,Lacinia At LLP,digital goods,a,5.55
73843758222,Sed Malesuada Augue LLC,motor,a,6.78
73895811023,Libero Mauris Aliquam Associates,computer,a,5.51
73909892719,Lorem Fringilla Ltd,equipment,c,2.41
73918814753,Venenatis Lacus Etiam LLC,furniture,b,4.99
73972053940,Quis Tristique Ac Associates,tent,b,3.88
73973714129,Enim Etiam Institute,telecom,e,0.16
73980410353,Suspendisse Sed Dolor Institute,artist supply,c,2.35
74019238521,Ac Limited,opticians,b,3.69
74024744735,Eu LLP,florists,a,5.51
74044580274,Morbi Tristique Corporation,garden supply,b,4.11
74046727484,Vestibulum Accumsan Neque Ltd,gift,b,5.1
74061266589,Dolor Donec Corporation,equipment,c,2.48
74063123996,Nec Eleifend Non Ltd,garden supply,a,6.35
74084069481,Aenean LLP,music,a,6.41
74093231988,Mi Eleifend Company,equipment,a,5.62
74116888698,Mauris Ut PC,art dealer,c,2.65
74142277711,Et Magnis Associates,artist supply,a,6.04
74155418313,Egestas Ligula Corp.,motor,b,3.61
74175386039,Accumsan Institute,furniture,c,1.62
74207689493,Mauris Sagittis Industries,cable,b,3.52
74220937512,Sodales Nisi Magna Institute,music,b,4.38
74247444320,Enim Corporation,garden supply,b,3.48
74275445911,Sodales At Velit Industries,garden supply,c,2.61
74309678848,Integer Vitae Nibh LLP,computer,a,5.72
74319969182,Morbi Tristique Corp.,computer,a,6.79
74321541375,Id Institute,cable,b,4.68
74337286955,Lobortis Class Institute,art dealer,c,2.93
74337408103,Donec At Inc.,computer,a,5.53
74350755562,Nulla Facilisis Inc.,books,b,3.81
74353814311,Accumsan Interdum Libero Associates,computer,c,2.36
74369182597,Ridiculus Mus Donec LLP,florists,a,6.15
74391255526,Vitae Semper Egestas Foundation,health,b,3.76
74423856957,Convallis Ligula Donec Corp.,furniture,c,2.22
74444459322,Tincidunt Adipiscing Inc.,computer,b,3.94
74449830326,Ac Corp.,stationery,b,3.66
74489671755,Lorem Ac Consulting,books,c,2.54
74505118182,Velit Quisque Varius Corporation,florists,b,3.85
